incident_id,date,time,year,month,day_of_week,hour,crime_type,location_text,road_id,road_name,area,thana,latitude,longitude,source,source_url,source_type,victim_type,weapon,suspect_count,vehicle_used,description,location_precision,verification_status,confidence
DHK-2023-0813,2023-07-18,21:01,2023,7,Tuesday,21,Robbery,Farmgate - under the Farmgate footover bridge,ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.754593,90.391463,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-07-0813,news,Female commuter,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),A female commuter had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) under the Farmgate footover bridge around 21:01.,INTERSECTION,VERIFIED,0.86
DHK-2023-1001,2023-07-19,06:21,2023,7,Wednesday,6,Theft,Dhanmondi - near Dhanmondi bus stop,ROAD_03,Mirpur Road (Russell Square to Asad Gate),Dhanmondi,Dhanmondi,23.754544,90.374991,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-07-1001,news,Small shopkeeper,Pepper spray,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near Dhanmondi bus stop during Wednesday night hours.,INTERSECTION,VERIFIED,0.86
DHK-2023-1091,2023-07-19,19:52,2023,7,Wednesday,19,Snatching,Shyamoli - near the intersection approaching Mirpur 1 Roundabout,ROAD_30,Mirpur Road (Shyamoli to Mirpur-1),Shyamoli,Adabor,23.778105,90.360284,The Daily Star,https://www.thedailystar.net/crime/incident-2023-07-1091,news,Pedestrian,Iron rod,4,On foot (sprint),A pedestrian had their smartphone snatched by 4 perpetrators on a on foot (sprint) near the intersection approaching Mirpur 1 Roundabout around 19:52.,EXACT,VERIFIED,0.91
DHK-2023-0254,2023-07-19,22:28,2023,7,Wednesday,22,Pickpocketing,Karwan Bazar - near Karwan Bazar bus stop,ROAD_45,Mogbazar Flyover Road (Karwan Bazar to Mogbazar),Karwan Bazar,Tejgaon,23.750416,90.401627,The Daily Star,https://www.thedailystar.net/crime/incident-2023-07-0254,news,Small shopkeeper,Unarmed / Speed snatch,4,Motorcycle (Pulsar/FZ),A small shopkeeper had their smartphone snatched by 4 perpetrators on a motorcycle (pulsar/fz) near Karwan Bazar bus stop around 22:28.,ROAD,VERIFIED,0.95
DHK-2023-0442,2023-07-20,18:27,2023,7,Thursday,18,Snatching,Kalabagan - near the intersection approaching Russell Square / Dhanmondi 32,ROAD_02,Mirpur Road (Kalabagan to Russell Square),Kalabagan,Kalabagan,23.746669,90.379572,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-07-0442,news,Pedestrian,Firearm / Pistol,2,Private car,Police blotter recorded a swift snatching incident near the intersection approaching Russell Square / Dhanmondi 32 during Thursday night hours.,INTERSECTION,PROBABLE,0.81
DHK-2023-0564,2023-07-21,01:52,2023,7,Friday,1,Snatching,Sayedabad - along the poorly lit section of Sayedabad to Jatrabari Flyover Entrance,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.711081,90.435207,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-07-0564,news,Office worker,Sharp knife (Chhuri),1,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident along the poorly lit section of Sayedabad to Jatrabari Flyover Entrance during Friday night hours.,ROAD,VERIFIED,0.91
DHK-2023-0600,2023-07-21,19:16,2023,7,Friday,19,Snatching,Kuril - in front of the commercial complex at Kuril,ROAD_39,Airport Road (Kuril Flyover to Airport),Kuril,Khilkhet,23.839528,90.411293,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-07-0600,news,Rickshaw passenger,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a rickshaw passenger in front of the commercial complex at Kuril, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.87
DHK-2023-0100,2023-07-22,02:53,2023,7,Saturday,2,Robbery,Tejgaon - under the Tejgaon footover bridge,ROAD_13,Airport Road (Jahangir Gate to Mohakhali),Tejgaon,Cantonment,23.77443,90.396941,The Daily Star,https://www.thedailystar.net/crime/incident-2023-07-0100,news,Office worker,Sharp knife (Chhuri),2,On foot (sprint),Police blotter recorded a swift snatching incident under the Tejgaon footover bridge during Saturday night hours.,EXACT,VERIFIED,0.85
DHK-2023-0794,2023-07-22,23:20,2023,7,Saturday,23,Robbery,Badda - under the Badda footover bridge,ROAD_22,Pragiti Sarani (Badda Link to Rampura Bridge),Badda,Badda,23.77607,90.427927,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-07-0794,news,Pedestrian,Unarmed / Speed snatch,1,On foot (sprint),"Muggers armed with a unarmed / speed snatch intercepted a pedestrian under the Badda footover bridge, fleeing with cash and bag.",EXACT,VERIFIED,0.92
DHK-2023-0677,2023-07-22,23:59,2023,7,Saturday,23,Snatching,Banani - under the Banani footover bridge,ROAD_38,Dhaka-Mymensingh Hwy (Banani to Kuril),Banani,Banani,23.798903,90.407278,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2023-07-0677,news,Office worker,Sharp knife (Chhuri),3,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident under the Banani footover bridge during Saturday night hours.,INTERSECTION,VERIFIED,0.9
DHK-2023-0065,2023-07-23,01:48,2023,7,Sunday,1,Mugging,Badda - near the intersection approaching Rampura Bridge,ROAD_22,Pragiti Sarani (Badda Link to Rampura Bridge),Badda,Badda,23.774668,90.427973,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-07-0065,news,Rickshaw passenger,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),A rickshaw passenger had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) near the intersection approaching Rampura Bridge around 01:48.,AREA,VERIFIED,0.79
DHK-2023-0282,2023-07-25,12:08,2023,7,Tuesday,12,Snatching,Badda - under the Badda footover bridge,ROAD_22,Pragiti Sarani (Badda Link to Rampura Bridge),Badda,Badda,23.766617,90.426173,bdnews24,https://bdnews24.com/bangladesh/incident-2023-07-0282,news,Female commuter,Sharp knife (Chhuri),2,CNG auto-rickshaw,Reported incident of snatching involving a female commuter at under the Badda footover bridge. Suspects fled using a cng auto-rickshaw.,INTERSECTION,VERIFIED,0.9
DHK-2023-0315,2023-07-25,13:15,2023,7,Tuesday,13,Pickpocketing,Mirpur - near the intersection approaching Mirpur 10 Roundabout,ROAD_31,Mirpur-1 to Mirpur-10 Connector,Mirpur,Mirpur,23.802742,90.363714,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-07-0315,news,Pedestrian,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near the intersection approaching Mirpur 10 Roundabout during Tuesday night hours.,EXACT,VERIFIED,0.83
DHK-2023-0193,2023-07-25,15:43,2023,7,Tuesday,15,Snatching,Airport - along the poorly lit section of Dhaka-Mymensingh Hwy (Airport to Jasimuddin),ROAD_40,Dhaka-Mymensingh Hwy (Airport to Jasimuddin),Airport,Airport,23.859952,90.402135,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-07-0193,news,University student,Sharp knife (Chhuri),4,Private car,Police blotter recorded a swift snatching incident along the poorly lit section of Dhaka-Mymensingh Hwy (Airport to Jasimuddin) during Tuesday night hours.,EXACT,PROBABLE,0.9
DHK-2023-0860,2023-07-25,16:11,2023,7,Tuesday,16,Mugging,Shyamoli - in front of the commercial complex at Shyamoli,ROAD_30,Mirpur Road (Shyamoli to Mirpur-1),Shyamoli,Adabor,23.778221,90.360287,The Daily Star,https://www.thedailystar.net/crime/incident-2023-07-0860,news,Office worker,Sharp knife (Chhuri),1,Motorcycle (Pulsar/FZ),Reported incident of mugging involving a office worker at in front of the commercial complex at Shyamoli. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.79
DHK-2023-0340,2023-07-25,20:59,2023,7,Tuesday,20,Snatching,Tejgaon - along the poorly lit section of Tejgaon-Gulshan Link Road,ROAD_25,Tejgaon-Gulshan Link Road,Tejgaon,Tejgaon Industrial,23.766178,90.403777,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-07-0340,news,Motorcyclist,Sharp knife (Chhuri),2,CNG auto-rickshaw,Reported incident of snatching involving a motorcyclist at along the poorly lit section of Tejgaon-Gulshan Link Road. Suspects fled using a cng auto-rickshaw.,INTERSECTION,PROBABLE,0.84
DHK-2023-0761,2023-07-26,10:50,2023,7,Wednesday,10,Snatching,Banani - near Banani bus stop,ROAD_18,Banani Road 11 (Commercial Strip),Banani,Banani,23.793705,90.406495,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-07-0761,news,Motorcyclist,Iron rod,1,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a motorcyclist at near Banani bus stop. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.95
DHK-2023-0371,2023-07-26,21:42,2023,7,Wednesday,21,Robbery,Malibagh - near the intersection approaching Khilgaon Taltola,ROAD_47,Mouchak to Khilgaon Flyover,Malibagh,Shahjahanpur,23.749675,90.417604,bdnews24,https://bdnews24.com/bangladesh/incident-2023-07-0371,news,Small shopkeeper,Firearm / Pistol,1,Motorcycle (Pulsar/FZ),A small shopkeeper had their smartphone snatched by 1 perpetrators on a motorcycle (pulsar/fz) near the intersection approaching Khilgaon Taltola around 21:42.,ROAD,VERIFIED,0.82
DHK-2023-0892,2023-07-26,22:00,2023,7,Wednesday,22,Theft,Mirpur - near Mirpur bus stop,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.794479,90.353277,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-07-0892,police_report,Small shopkeeper,Unarmed / Speed snatch,1,Motorcycle (Pulsar/FZ),"Muggers armed with a unarmed / speed snatch intercepted a small shopkeeper near Mirpur bus stop, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.87
DHK-2023-0765,2023-07-28,20:52,2023,7,Friday,20,Mugging,Tejgaon - close to the Tejgaon market square,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.760286,90.394601,The Daily Star,https://www.thedailystar.net/crime/incident-2023-07-0765,news,Small shopkeeper,Iron rod,2,Motorcycle (Pulsar/FZ),"Muggers armed with a iron rod intercepted a small shopkeeper close to the Tejgaon market square, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.92
DHK-2023-0915,2023-07-28,22:43,2023,7,Friday,22,Mugging,Tejgaon - near Tejgaon bus stop,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.758824,90.391872,bdnews24,https://bdnews24.com/bangladesh/incident-2023-07-0915,news,Office worker,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),A office worker had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) near Tejgaon bus stop around 22:43.,ROAD,VERIFIED,0.83
DHK-2023-0755,2023-07-30,12:40,2023,7,Sunday,12,Pickpocketing,Paltan - near the intersection approaching Sadarghat Launch Terminal,ROAD_51,Paltan to Sadarghat (Old Dhaka Arterial),Paltan,Paltan,23.711387,90.411675,bdnews24,https://bdnews24.com/bangladesh/incident-2023-07-0755,news,Office worker,Firearm / Pistol,3,Motorcycle (Pulsar/FZ),Reported incident of pickpocketing involving a office worker at near the intersection approaching Sadarghat Launch Terminal. Suspects fled using a motorcycle (pulsar/fz).,ROAD,VERIFIED,0.76
DHK-2023-1043,2023-07-30,23:37,2023,7,Sunday,23,Snatching,Shahbagh - along the poorly lit section of Shahbagh to Science Lab (Elephant Road),ROAD_09,Shahbagh to Science Lab (Elephant Road),Shahbagh,Shahbagh,23.739408,90.385823,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-07-1043,news,Office worker,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident along the poorly lit section of Shahbagh to Science Lab (Elephant Road) during Sunday night hours.,INTERSECTION,VERIFIED,0.85
DHK-2023-0566,2023-07-31,22:33,2023,7,Monday,22,Snatching,Motijheel - under the Motijheel footover bridge,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.71807,90.427141,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-07-0566,news,Female commuter,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a female commuter at under the Motijheel footover bridge. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.8
DHK-2023-1094,2023-08-01,01:30,2023,8,Tuesday,1,Mugging,Farmgate - along the poorly lit section of Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.75687,90.389248,The Daily Star,https://www.thedailystar.net/crime/incident-2023-08-1094,news,Female commuter,Pepper spray,2,CNG auto-rickshaw,"Muggers armed with a pepper spray intercepted a female commuter along the poorly lit section of Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar), fleeing with cash and bag.",ROAD,VERIFIED,0.94
DHK-2023-1025,2023-08-01,09:05,2023,8,Tuesday,9,Robbery,Mohakhali - near the intersection approaching Gulshan 1 Circle,ROAD_15,Mohakhali to Gulshan-1 (Gulshan South Ave),Mohakhali,Banani,23.778449,90.411295,bdnews24,https://bdnews24.com/bangladesh/incident-2023-08-1025,news,Office worker,Unarmed / Speed snatch,3,Motorcycle (Pulsar/FZ),A office worker had their smartphone snatched by 3 perpetrators on a motorcycle (pulsar/fz) near the intersection approaching Gulshan 1 Circle around 09:05.,ROAD,VERIFIED,0.9
DHK-2023-0848,2023-08-02,01:43,2023,8,Wednesday,1,Snatching,Sayedabad - under the Sayedabad footover bridge,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.712508,90.432878,bdnews24,https://bdnews24.com/bangladesh/incident-2023-08-0848,news,Pedestrian,Sharp knife (Chhuri),2,Private car,A pedestrian had their smartphone snatched by 2 perpetrators on a private car under the Sayedabad footover bridge around 01:43.,INTERSECTION,VERIFIED,0.96
DHK-2023-0124,2023-08-05,17:15,2023,8,Saturday,17,Snatching,Tejgaon - close to the Tejgaon market square,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.761173,90.396171,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-08-0124,news,Female commuter,Sharp knife (Chhuri),4,On foot (sprint),"Muggers armed with a sharp knife (chhuri) intercepted a female commuter close to the Tejgaon market square, fleeing with cash and bag.",EXACT,VERIFIED,0.83
DHK-2023-0372,2023-08-06,10:31,2023,8,Sunday,10,Snatching,Shyamoli - in front of the commercial complex at Shyamoli,ROAD_30,Mirpur Road (Shyamoli to Mirpur-1),Shyamoli,Adabor,23.775748,90.36107,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-08-0372,police_report,Rickshaw passenger,Paper cutter,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident in front of the commercial complex at Shyamoli during Sunday night hours.,ROAD,VERIFIED,0.82
DHK-2023-0737,2023-08-06,21:53,2023,8,Sunday,21,Mugging,Sayedabad - along the poorly lit section of Sayedabad to Jatrabari Flyover Entrance,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.713423,90.431594,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-08-0737,news,Office worker,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Reported incident of mugging involving a office worker at along the poorly lit section of Sayedabad to Jatrabari Flyover Entrance. Suspects fled using a motorcycle (pulsar/fz).,ROAD,VERIFIED,0.89
DHK-2023-0090,2023-08-07,19:15,2023,8,Monday,19,Snatching,Mirpur - in front of the commercial complex at Mirpur,ROAD_29,Begum Rokeya Sarani (Kazipara to Mirpur-10),Mirpur,Kafrul,23.798254,90.370233,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-08-0090,news,Female commuter,Firearm / Pistol,1,On foot (sprint),Police blotter recorded a swift snatching incident in front of the commercial complex at Mirpur during Monday night hours.,EXACT,VERIFIED,0.81
DHK-2023-0678,2023-08-08,20:11,2023,8,Tuesday,20,Snatching,Mirpur - near Mirpur bus stop,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.786107,90.348111,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-08-0678,police_report,Rickshaw passenger,Sharp knife (Chhuri),2,Private car,Reported incident of snatching involving a rickshaw passenger at near Mirpur bus stop. Suspects fled using a private car.,EXACT,VERIFIED,0.78
DHK-2023-0950,2023-08-09,10:50,2023,8,Wednesday,10,Snatching,Sayedabad - near Sayedabad bus stop,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.714709,90.430106,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-08-0950,news,Office worker,Unarmed / Speed snatch,2,CNG auto-rickshaw,Reported incident of snatching involving a office worker at near Sayedabad bus stop. Suspects fled using a cng auto-rickshaw.,ROAD,PROBABLE,0.85
DHK-2023-0819,2023-08-10,01:06,2023,8,Thursday,1,Snatching,Dhanmondi - under the Dhanmondi footover bridge,ROAD_10,Science Lab to Nilkhet / New Market,Dhanmondi,New Market,23.739548,90.383562,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-08-0819,news,Rickshaw passenger,Unarmed / Speed snatch,3,CNG auto-rickshaw,Reported incident of snatching involving a rickshaw passenger at under the Dhanmondi footover bridge. Suspects fled using a cng auto-rickshaw.,INTERSECTION,VERIFIED,0.83
DHK-2023-0255,2023-08-12,22:43,2023,8,Saturday,22,Snatching,Tejgaon - under the Tejgaon footover bridge,ROAD_14,Bijoy Sarani to Agargaon Connector,Tejgaon,Tejgaon,23.775699,90.378044,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-08-0255,police_report,Rickshaw passenger,Unarmed / Speed snatch,3,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a rickshaw passenger at under the Tejgaon footover bridge. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.88
DHK-2023-0183,2023-08-13,02:26,2023,8,Sunday,2,Snatching,Mirpur - near the intersection approaching Mirpur 10 Roundabout,ROAD_29,Begum Rokeya Sarani (Kazipara to Mirpur-10),Mirpur,Kafrul,23.80135,90.369884,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-08-0183,news,Office worker,Iron rod,1,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near the intersection approaching Mirpur 10 Roundabout during Sunday night hours.,INTERSECTION,VERIFIED,0.81
DHK-2023-0679,2023-08-14,00:33,2023,8,Monday,0,Snatching,Dhanmondi - near Dhanmondi bus stop,ROAD_10,Science Lab to Nilkhet / New Market,Dhanmondi,New Market,23.738774,90.383691,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-08-0679,police_report,Office worker,Unarmed / Speed snatch,1,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a office worker at near Dhanmondi bus stop. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.86
DHK-2023-0185,2023-08-14,01:12,2023,8,Monday,1,Snatching,Dhanmondi - near the intersection approaching Asad Gate,ROAD_03,Mirpur Road (Russell Square to Asad Gate),Dhanmondi,Dhanmondi,23.751142,90.377662,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-08-0185,news,Rickshaw passenger,Sharp knife (Chhuri),2,On foot (sprint),Police blotter recorded a swift snatching incident near the intersection approaching Asad Gate during Monday night hours.,ROAD,PROBABLE,0.95
